"";"V0001";"V0002";"V0011";"V0300";"V0010";"V1001";"V1002";"V1003";"V1004";"V1006";"V4001";"V4002";"V0201";"V2011";"V2012";"V0202";"V0203";"V6203";"V0204";"V6204";"V0205";"V0206";"V0207";"V0208";"V0209";"V0210";"V0211";"V0212";"V0213";"V0214";"V0215";"V0216";"V0217";"V0218";"V0219";"V0220";"V0221";"V0222";"V0301";"V0401";"V0402";"V0701";"V6529";"V6530";"V6531";"V6532";"V6600";"V6210";"M0201";"M2011";"M0202";"M0203";"M0204";"M0205";"M0206";"M0207";"M0208";"M0209";"M0210";"M0211";"M0212";"M0213";"M0214";"M0215";"M0216";"M0217";"M0218";"M0219";"M0220";"M0221";"M0222";"M0301";"M0401";"M0402";"M0701"
"7003";35;49904;"3549904005011";4009547;17,0267689222974;3;13;50;0;1;1;11;1;NA;NA;"1";4;1;2;2;1;"";1;1;1;1;1;2;1;1;2;1;1;2;2;NA;2;2;2;4;1;2;1850;3,62745;462,5;0,90686;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7004";35;49904;"3549904005011";4012882;22,889417296299;3;13;50;0;1;1;11;1;NA;NA;"2";5;0,6;2;1,5;1;"";1;1;1;1;1;1;2;1;1;1;1;1;2;NA;2;2;2;3;1;2;680;1,33333;226,67;0,44444;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7005";35;49904;"3549904005011";4025045;21,3343157345928;3;13;50;0;1;1;11;1;NA;NA;"1";3;0,3;1;1;1;"";1;1;1;1;1;2;1;1;1;1;2;2;2;NA;2;2;2;1;1;2;510;1;510;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2
"7006";35;49904;"3549904005011";4030983;19,267039127681;3;13;50;0;1;1;11;2;NA;NA;"1";5;0,6;2;1,5;1;"";1;1;1;1;1;3;1;1;1;1;1;1;1;2;1;1;2;3;1;2;1470;2,88235;490;0,96078;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7007";35;49904;"3549904005011";4040953;20,7882373721242;3;13;50;0;1;1;11;1;NA;NA;"1";6;0,3;2;1;1;"";1;1;1;1;1;1;1;1;1;1;1;2;2;NA;2;2;2;2;2;2;900;1,76471;450;0,88235;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7008";35;49904;"3549904005011";4045643;17,9706805441406;3;13;50;0;1;1;11;1;NA;NA;"1";5;0,8;2;2;1;"";1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;4;1;2;1000;1,96078;250;0,4902;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7009";35;49904;"3549904005011";4047108;18,8054919340057;3;13;50;0;1;1;11;2;NA;NA;"1";6;0,7;3;1,3;1;"";1;1;1;1;1;1;1;1;2;1;1;1;2;NA;2;2;2;4;2;2;1500;2,94118;375;0,73529;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7010";35;49904;"3549904005011";4047743;20,1801276076405;3;13;50;0;1;1;11;1;NA;NA;"1";3;1,3;2;2;1;"";1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;4;1;2;3000;5,88235;750;1,47059;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7011";35;49904;"3549904005011";4048138;17,0127931861463;3;13;50;0;1;1;11;2;NA;NA;"1";5;1;3;1,7;1;"";1;1;1;1;1;1;1;1;2;1;1;1;1;2;2;1;2;5;1;2;3560;6,98039;712;1,39608;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7012";35;49904;"3549904005011";4054571;23,6280754311215;3;13;50;0;1;1;11;5;NA;NA;"1";3;0,7;1;2;1;"";1;1;1;1;1;1;1;1;1;1;1;2;2;NA;2;2;2;2;1;2;1820;3,56863;910;1,78431;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7013";35;49904;"3549904005011";4056070;21,0627742394439;3;13;50;0;1;1;11;1;NA;NA;"1";4;1;2;2;1;"";1;1;1;1;1;1;2;1;1;1;1;2;2;NA;2;1;2;4;1;2;1800;3,52941;450;0,88235;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7014";35;49904;"3549904005011";4064936;24,3465522682695;3;13;50;0;1;1;11;2;NA;NA;"1";5;1,8;3;3;1;"";1;1;1;1;1;1;2;1;2;1;2;1;2;NA;2;2;2;9;1;2;1034;2,02745;114,89;0,22527;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7015";35;49904;"3549904005011";4075239;20,3483874721988;3;13;50;0;1;1;11;2;NA;NA;"2";4;1;2;2;1;"";1;1;1;1;1;1;1;1;1;1;1;2;2;NA;2;2;2;4;1;2;2070;4,05882;517,5;1,01471;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7016";35;49904;"3549904005011";4075703;16,2941649917975;3;13;50;0;1;1;11;1;NA;NA;"1";7;1,9;3;4,3;2;"";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;13;1;2;3100;6,07843;238,46;0,46757;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7017";35;49904;"3549904005011";4080684;23,2687094983685;3;13;50;0;1;1;12;1;NA;NA;"1";5;0,6;2;1,5;1;"";1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;2;3;1;2;1414;2,77255;471,33;0,92418;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7018";35;49904;"3549904005011";4084336;25,5076374337562;3;13;50;0;1;1;11;1;NA;NA;"2";3;2;2;3;1;"";1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;2;6;2;2;2800;5,4902;466,67;0,91503;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7019";35;49904;"3549904005011";4084539;15,1477278786959;3;13;50;0;1;1;11;3;500;0,98039;"1";5;0,8;3;1,3;2;"";1;1;1;1;1;1;1;1;2;1;1;2;2;NA;1;1;2;4;1;2;0;0;0;0;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7020";35;49904;"3549904005011";4092893;21,674236961975;3;13;50;0;1;1;11;1;NA;NA;"1";5;1,2;3;2;1;"";1;1;1;1;1;1;1;1;1;1;1;1;2;NA;2;2;2;6;1;2;2420;4,7451;403,33;0,79085;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7021";35;49904;"3549904005011";4094573;15,1383536718808;3;13;50;0;1;1;11;1;NA;NA;"1";5;1;3;1,7;1;"";1;1;1;1;1;2;1;1;2;1;1;1;1;1;2;1;2;5;2;2;1450;2,84314;290;0,56863;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7022";35;49904;"3549904005011";4101415;22,6993557651921;3;13;50;0;1;1;11;6;NA;NA;"2";1;1;1;1;0;"1";2;1;1;2;1;3;2;1;2;1;2;2;2;NA;2;2;2;1;1;1;510;1;510;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2
"7023";35;49904;"3549904005011";4102623;16,3080402828625;3;13;50;0;1;1;11;1;NA;NA;"1";5;0,8;2;2;1;"";1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;4;1;2;1900;3,72549;475;0,93137;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7024";35;49904;"3549904005011";4120184;18,6176404885377;3;13;50;0;1;1;11;1;NA;NA;"1";5;0,8;2;2;1;"";1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;1;2;4;2;2;1350;2,64706;337,5;0,66176;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7025";35;49904;"3549904005011";4129924;19,7889765235492;3;13;50;0;1;1;11;1;NA;NA;"1";6;1;3;2;1;"";1;1;1;1;1;1;2;1;1;1;1;1;2;NA;1;1;2;6;1;2;2770;5,43137;461,67;0,90523;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7026";35;49904;"3549904005011";4139807;17,7116343562919;3;13;50;0;1;1;11;2;NA;NA;"1";5;1;2;2,5;1;"";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;5;2;2;4000;7,84314;800;1,56863;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7027";35;49904;"3549904005011";4143924;22,7603714086574;3;13;50;0;1;1;11;1;NA;NA;"2";5;1,4;3;2,3;1;"";1;1;1;1;1;1;1;1;2;1;1;2;2;NA;2;2;2;7;1;2;1200;2,35294;171,43;0,33613;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7028";35;49904;"3549904005011";4145071;20,7882373721242;3;13;50;0;1;1;11;1;NA;NA;"1";5;0,4;2;1;1;"";1;1;1;1;1;1;1;1;2;1;1;1;2;NA;2;2;2;2;1;2;700;1,37255;350;0,68627;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7029";35;49904;"3549904005011";4153205;13,7123473671722;3;13;50;0;1;1;11;2;NA;NA;"1";7;1,6;3;3,7;2;"";1;1;1;1;1;1;1;1;1;1;2;1;2;NA;2;2;2;11;1;2;1110;2,17647;100,91;0,19786;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7030";35;49904;"3549904005011";4153762;14,7969337699642;3;13;50;0;1;1;11;1;NA;NA;"2";6;1,2;3;2,3;2;"";1;1;1;1;1;1;1;1;2;1;1;2;1;2;2;2;2;7;1;2;1610;3,15686;230;0,45098;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7031";35;49904;"3549904005011";4155229;15,6263092954438;3;13;50;0;1;1;11;1;NA;NA;"1";4;0,8;1;3;1;"";1;1;1;1;1;1;1;1;2;1;1;1;2;NA;2;1;2;3;1;2;1250;2,45098;416,67;0,81699;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7032";35;49904;"3549904005011";4158176;16,9044034165003;3;13;50;0;1;1;11;5;NA;NA;"1";5;0,8;2;2;1;"";1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;1;2;4;1;2;1600;3,13725;400;0,78431;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7033";35;49904;"3549904005011";4165129;17,0877313157376;3;13;50;0;1;1;13;2;NA;NA;"1";8;0,6;3;1,7;3;"";1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;5;2;2;3100;6,07843;620;1,21569;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7034";35;49904;"3549904005011";4166913;15,352003674881;3;13;50;0;1;1;11;2;NA;NA;"1";3;1,3;1;4;1;"";1;1;1;1;1;1;2;1;2;1;2;2;2;NA;2;2;2;4;2;2;700;1,37255;175;0,34314;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7035";35;49904;"3549904005011";4175887;25,847163973795;3;13;50;0;1;1;11;3;300;0,58824;"1";3;1;2;1,5;1;"";1;1;1;1;1;1;1;1;2;1;1;2;2;NA;2;2;2;3;2;2;1275;2,5;425;0,83333;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7036";35;49904;"3549904005011";4185272;17,9260254746477;3;13;50;0;1;1;11;3;400;0,78431;"1";3;1;1;3;1;"";1;1;1;1;1;2;2;1;2;1;1;2;1;2;2;2;2;3;2;2;1060;2,07843;353,33;0,69281;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7037";35;49904;"3549904005011";4188335;20,5149289361057;3;13;50;0;1;1;11;4;NA;NA;"1";4;0,8;2;1,5;1;"";1;1;1;1;1;2;1;1;2;1;1;2;2;NA;2;2;2;3;1;2;630;1,23529;210;0,41176;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7038";35;49904;"3549904005011";4189696;20,6927713809613;3;13;50;0;1;1;11;1;NA;NA;"1";7;0,6;2;2;2;"";1;1;1;1;1;1;1;1;2;1;1;1;2;NA;2;1;2;4;1;2;0;0;0;0;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7039";35;49904;"3549904005011";4190434;21,2654858414809;3;13;50;0;1;1;11;3;200;0,39216;"1";4;1;1;4;1;"";1;1;1;1;1;1;1;1;1;1;1;2;2;NA;2;2;2;4;2;2;1362;2,67059;340,5;0,66765;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7040";35;49904;"3549904005011";4204261;19,267039127681;3;13;50;0;1;1;11;1;NA;NA;"1";6;0,5;2;1,5;1;"";1;1;1;1;1;1;1;1;1;1;1;2;2;NA;2;1;2;3;1;2;3500;6,86275;1166,67;2,28758;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7041";35;49904;"3549904005011";4209341;26,3890514569712;3;13;50;0;1;1;11;3;300;0,58824;"1";4;1;2;2;1;"";1;1;1;1;1;2;1;1;2;1;1;2;2;NA;2;2;2;4;1;2;3100;6,07843;775;1,51961;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7042";35;49904;"3549904005011";4218773;25,8832808448782;3;13;50;0;1;1;11;1;NA;NA;"1";3;0,7;1;2;1;"";1;1;1;1;1;3;2;1;2;1;1;2;2;NA;1;2;2;2;1;2;2094;4,10588;1047;2,05294;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7043";35;49904;"3549904005011";4239722;25,8832808448782;3;13;50;0;1;1;11;6;NA;NA;"2";2;1;1;2;1;"";2;1;2;1;1;3;1;2;2;1;1;2;2;NA;2;2;2;2;1;2;750;1,47059;375;0,73529;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7044";35;49904;"3549904005011";4249157;22,9177292227932;3;13;50;0;1;1;11;1;NA;NA;"2";5;0,4;2;1;1;"";1;1;1;1;1;1;1;1;2;1;1;2;2;NA;2;2;2;2;1;2;800;1,56863;400;0,78431;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7045";35;49904;"3549904005011";4255654;21,2677272774199;3;13;50;0;1;1;11;1;NA;NA;"2";4;0,8;1;3;1;"";1;1;1;1;1;1;1;1;1;1;1;1;2;NA;2;1;2;3;1;2;3000;5,88235;1000;1,96078;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7046";35;49904;"3549904005011";4257011;12,5797335787466;3;13;50;0;1;1;11;2;NA;NA;"2";7;2,1;3;5;2;"";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;15;1;2;2330;4,56863;155,33;0,30458;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7047";35;49904;"3549904005011";4258181;25,2182641857984;3;13;50;0;1;1;11;2;NA;NA;"1";5;1,2;3;2;2;"";1;1;1;1;1;1;1;1;1;1;1;1;2;NA;2;1;2;6;1;2;3400;6,66667;566,67;1,11111;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7048";35;49904;"3549904005011";4258440;24,7138177050939;3;13;50;0;1;1;11;6;NA;NA;"1";5;0,8;2;2;1;"";1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;1;2;4;1;2;1400;2,7451;350;0,68627;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7049";35;49904;"3549904005011";4259813;21,3343157345928;3;13;50;0;1;1;11;6;NA;NA;"2";2;0,5;1;1;1;"";2;2;1;3;1;3;1;1;2;1;1;2;2;NA;2;2;2;1;1;2;510;1;510;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2
"7050";35;49904;"3549904005011";4270992;15,0377251600144;3;13;50;0;1;1;11;5;NA;NA;"2";3;1,3;2;2;1;"";1;1;1;1;1;2;1;1;2;1;2;2;2;NA;2;2;2;4;1;2;600;1,17647;150;0,29412;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7051";35;49904;"3549904005011";4276396;22,4836818391327;3;13;50;0;1;1;11;3;350;0,68627;"1";5;1,8;2;4,5;1;"";1;1;1;1;1;1;1;1;1;1;1;1;2;NA;2;2;2;9;1;2;2800;5,4902;311,11;0,61002;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7052";35;49904;"3549904005011";4282693;22,9414696341245;3;13;50;0;1;1;11;2;NA;NA;"2";4;1;1;4;1;"";1;1;1;1;1;1;2;1;1;1;1;1;2;NA;2;1;2;4;2;2;870;1,70588;217,5;0,42647;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7053";35;49904;"3549904005011";4285718;21,819075128509;3;13;50;0;1;1;11;1;NA;NA;"1";7;0,6;3;1,3;2;"";1;1;1;1;1;1;1;1;1;1;2;1;2;NA;2;2;2;4;1;2;1710;3,35294;427,5;0,83824;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7054";35;49904;"3549904005011";4295807;21,0072142385341;3;13;50;0;1;1;11;1;NA;NA;"1";5;0,4;2;1;1;"";1;1;1;1;1;1;1;1;2;1;1;1;2;NA;2;1;2;2;2;2;1650;3,23529;825;1,61765;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7055";35;49904;"3549904005011";4295828;21,1971275767896;3;13;50;0;1;1;11;1;NA;NA;"1";7;0,4;3;1;2;"";1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;3;1;2;2610;5,11765;870;1,70588;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7056";35;49904;"3549904005011";4304681;19,6362735502597;3;13;50;0;1;1;11;2;NA;NA;"1";6;0,7;2;2;1;"";1;1;1;1;1;1;1;1;1;1;1;1;2;NA;2;1;2;4;1;2;2420;4,7451;605;1,18627;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7057";35;49904;"3549904005011";4325913;20,9632835309844;3;13;50;0;1;1;11;1;NA;NA;"1";4;1;2;2;1;"";1;1;1;1;1;2;1;1;1;1;1;2;2;NA;2;2;2;4;1;2;1700;3,33333;425;0,83333;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7058";35;49904;"3549904005011";4332308;21,3176414103037;3;13;50;0;1;1;11;1;NA;NA;"1";3;1;2;1,5;1;"";1;1;1;1;1;1;1;1;1;1;1;2;2;NA;2;2;2;3;1;2;1170;2,29412;390;0,76471;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7059";35;49904;"3549904005011";4353464;17,2660982808247;3;13;50;0;1;1;11;1;NA;NA;"1";5;0,8;2;2;1;"";1;1;1;1;1;2;1;1;1;1;1;1;2;NA;2;2;2;4;2;1;1020;2;255;0,5;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7060";35;49904;"3549904005011";4359941;21,6262890696881;3;13;50;0;1;1;11;1;NA;NA;"1";6;0,3;2;1;1;"";1;1;1;1;1;1;1;1;1;1;1;1;2;NA;2;2;2;2;1;2;300;0,58824;150;0,29412;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7061";35;49904;"3549904005011";4388264;22,7142874288338;3;13;50;0;1;1;11;1;NA;NA;"1";12;0,2;2;1;2;"";1;1;1;1;1;1;1;1;2;1;2;2;2;NA;2;2;2;2;2;1;1530;3;765;1,5;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7062";35;49904;"3549904005011";4392861;23,7162727037904;3;13;50;0;1;1;11;3;200;0,39216;"1";3;0,7;2;1;1;"";1;1;1;1;1;1;2;1;2;1;1;2;2;NA;2;1;2;2;1;2;951;1,86471;475,5;0,93235;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7063";35;49904;"3549904005011";4395762;25,5271720478033;3;13;50;0;1;1;11;4;NA;NA;"2";3;1,7;1;5;1;"";1;1;1;1;1;1;1;1;2;1;2;2;2;NA;2;2;2;5;1;2;460;0,90196;92;0,18039;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7064";35;49904;"3549904005011";4396313;22,661611871096;3;13;50;0;1;1;11;1;NA;NA;"1";8;0,5;2;2;2;"";1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;4;1;2;1150;2,2549;287,5;0,56373;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7065";35;49904;"3549904005011";4413125;22,3801856226968;3;13;50;0;1;1;12;6;NA;NA;"1";3;0,7;1;2;1;"";2;8;1;2;1;3;2;1;2;1;1;2;2;NA;2;1;2;2;1;2;1770;3,47059;885;1,73529;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7066";35;49904;"3549904005011";4413713;25,8832808448782;3;13;50;0;1;1;11;2;NA;NA;"1";7;0,3;2;1;2;"";1;1;1;1;1;1;1;1;1;1;1;2;2;NA;1;1;2;2;1;2;1770;3,47059;885;1,73529;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7067";35;49904;"3549904005011";4414121;20,4581861684799;3;13;50;0;1;1;11;2;NA;NA;"1";7;0,3;1;2;2;"";1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;1;2;2900;5,68627;1450;2,84314;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7068";35;49904;"3549904005011";4415022;22,8681063460434;3;13;50;0;1;1;11;1;NA;NA;"1";4;0,5;1;2;1;"";3;2;1;2;1;1;1;1;1;1;1;1;2;NA;2;1;2;2;1;2;1020;2;510;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7069";35;49904;"3549904005011";4419608;11,548504479864;3;13;50;0;2;1;11;1;NA;NA;"1";6;0,8;3;1,7;1;"";3;4;1;1;1;1;1;1;2;1;2;1;2;NA;2;1;2;5;1;2;510;1;102;0,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7070";35;49904;"3549904005011";4425835;20,6844677003197;3;13;50;0;1;1;11;2;NA;NA;"1";5;0,6;2;1,5;1;"";1;1;1;1;1;2;1;1;1;1;1;1;1;1;2;2;2;3;2;2;2010;3,94118;670;1,31373;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7071";35;49904;"3549904005011";4427554;19,1380806035636;3;13;50;0;1;1;11;2;NA;NA;"2";5;0,8;2;2;1;"";1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;4;1;2;1800;3,52941;450;0,88235;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7072";35;49904;"3549904005011";4441863;20,2758115301437;3;13;50;0;1;1;11;2;NA;NA;"1";5;0,6;2;1,5;1;"";1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;3;2;2;1950;3,82353;650;1,27451;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7073";35;49904;"3549904005011";4443504;22,9203850915006;3;13;50;0;1;1;11;1;NA;NA;"1";8;0,8;3;2;2;"";1;1;1;1;1;1;1;1;2;1;1;1;2;NA;2;1;2;6;1;2;2760;5,41176;460;0,90196;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7074";35;49904;"3549904005011";4455320;23,3634065112776;3;13;50;0;1;1;11;1;NA;NA;"1";4;0,8;2;1,5;1;"";1;1;1;1;1;1;1;1;1;1;1;1;2;NA;1;1;2;3;1;2;3600;7,05882;1200;2,35294;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7075";35;49904;"3549904005011";4458640;15,8586660210892;3;13;50;0;1;1;11;1;NA;NA;"1";5;0,8;3;1,3;1;"";1;1;1;1;1;1;1;1;2;1;1;1;2;NA;2;2;2;4;1;2;2700;5,29412;675;1,32353;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7076";35;49904;"3549904005011";4473938;15,7817169632179;3;13;50;0;1;1;11;1;NA;NA;"1";4;1;2;2;1;"";1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;4;1;2;2000;3,92157;500;0,98039;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"7077";35;49904;"3549904005011";4474708;22,1410480467025;3;13;50;0;1;1;11;1;NA;NA;"2";5;0,6;2;1,5;1;"";1;1;1;1;1;1;1;1;2;1;1;2;2;NA;2;1;2;3;1;2;3100;6,07843;1033,33;2,02614;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
